MAZ,2010 HH
14919,42
14923,145
14924,96
14925,11
14926,145
14927,91
14928,428
14930,139
14931,77
14932,88
14935,291
14938,96
14940,26
14941,57
14942,40
14943,108
14948,60
14950,31
14951,112
14952,126
14957,137
14958,96
14960,33
14961,123
14962,93
14974,4
14980,90
14982,177
14983,88
14986,140
14988,19
14989,159
14990,80
14991,61
14992,84
14993,42
14994,73
14995,58
14996,39
14998,120
14999,77
15000,49
15002,26
15008,0
15009,0
15010,0
15011,71
15012,39
15013,73
15015,159
15017,55
15018,58
15020,125
15021,1
15022,161
15026,76
15027,56
15028,68
15029,62
15032,53
15033,26
15037,56
15039,0
15043,47
15045,38
15046,70
15047,56
15048,49
15049,57
15050,64
15051,44
15052,49
15053,43
15054,57
15055,51
15056,51
15057,48
15058,68
15059,30
15060,59
15061,31
15062,92
15063,67
15066,52
15067,47
15070,127
15071,18
15074,0
15076,0
15080,0
15081,0
15083,35
15084,84
15085,53
15088,31
15091,52
15092,29
15093,68
15094,48
15098,43
15101,54
15105,42
15106,471
15118,62
15122,56
15124,50
15125,82
15126,65
15129,60
15130,60
15131,55
15133,54
15134,57
15135,61
15136,67
15138,88
15139,60
15142,119
15143,112
15145,94
15147,77
15148,105
15150,97
15151,50
15153,63
15154,39
15156,125
15158,63
15159,71
15160,129
15161,101
15162,125
15163,170
15164,117
15166,62
15167,65
15168,187
15169,455
15170,0
15171,122
15172,130
15174,100
15175,103
15177,97
15183,0
15185,27
15186,97
15187,42
15188,140
15190,67
15191,72
15192,60
15194,91
15195,89
15196,62
15201,0
15203,81
15204,326
15205,55
15206,0
15207,0
15212,26
15213,15
15214,48
15215,64
15217,96
15218,92
15219,79
15220,123
15221,48
15222,172
15223,107
15228,88
15229,0
15233,5
15238,75
15246,146
15249,0
15250,0
15252,0
15253,33
15256,0
15257,0
15259,0
15260,0
15262,45
15264,39
15265,78
15266,113
15268,52
15269,143
15270,24
15271,89
15272,107
15273,66
15274,89
15275,111
15277,91
15280,88
15281,69
15282,66
15283,51
15287,0
15289,45
15290,88
15291,85
15296,55
15297,36
15304,54
15305,94
15307,103
15309,110
15310,81
15311,125
15312,230
15313,61
15315,0
15316,0
15318,0
15319,0
15320,167
15321,97
15322,18
15325,12
15327,412
15328,47
15330,0
15331,62
15332,150
15335,51
15336,132
15337,0
15338,181
15340,0
15345,26
15346,30
15349,0
15350,11
15351,232
15354,201
15355,116
15356,368
15357,160
15358,0
15359,0
15360,0
15361,0
15362,206
15363,52
15364,0
15366,43
15367,61
15370,30
15371,26
15372,78
15377,52
15378,73
15379,69
15380,64
15382,408
15385,154
15386,106
15387,31
15388,52
15389,58
15390,28
15391,13
15392,59
15393,58
15394,108
15395,100
15396,70
15398,109
15399,73
15400,83
15401,66
15402,88
15407,0
15408,29
15409,13
15411,87
15412,59
15415,107
15421,128
15422,72
15423,0
15426,0
15427,0
15428,39
15429,490
15430,0
15431,1061
15432,0
15433,0
15434,78
15436,54
15437,49
15438,39
15439,59
15440,59
15441,92
15443,34
15456,82
15458,93
15461,0
15464,25
15465,46
15469,39
15474,67
15475,180
15476,0
15477,0
15478,40
15480,152
15481,162
15482,39
15487,64
15488,56
15489,71
15490,75
15491,57
15492,36
15493,61
15494,56
15495,54
15496,53
15497,54
15498,58
15499,55
15500,54
15501,57
15502,56
15503,65
15504,61
15505,25
15506,154
15507,122
15508,67
15510,38
15511,60
15513,0
15515,44
15516,26
15518,26
15519,25
15521,37
15523,41
15526,51
15529,0
15531,6
15533,91
15539,86
15541,163
15542,35
15543,77
15544,46
15547,49
15549,29
15553,179
15555,150
15557,105
15559,59
15566,0
15569,75
15571,229
15572,133
15573,152
15574,339
15575,99
15576,0
15577,109
15581,20
15582,90
15585,149
15591,59
15592,53
15593,93
15594,45
15595,93
15596,27
15598,34
15600,200
15601,0
15602,31
15604,113
15606,43
15608,79
15609,37
15610,122
15611,67
15613,83
15614,88
15615,126
15616,34
15617,42
15619,56
15622,62
15628,37
15632,226
15633,171
15638,35
15639,79
15640,112
15641,66
15643,71
15647,52
15649,53
15650,98
15651,63
15653,30
15654,78
15655,36
15657,43
15658,38
15660,73
15661,96
15662,232
15663,253
15664,22
15666,73
15667,52
15668,71
15669,60
15670,56
15671,55
15672,52
15673,55
15675,86
15676,46
15677,30
15681,31
15682,73
15683,50
15687,100
15689,149
15690,146
15692,101
15693,78
15694,111
15697,104
15698,104
15706,0
15708,689
15710,53
15713,40
15714,73
15715,55
15716,75
15717,73
15721,104
15722,82
15723,71
15728,60
15729,4
15731,35
15732,80
15735,99
15736,112
15737,104
15739,141
15740,128
15741,117
15742,82
15743,62
15745,151
15746,125
15747,73
15749,107
15750,293
15751,193
15752,210
15753,119
15754,103
15760,0
15761,6
15762,0
15763,0
15764,55
15766,43
15767,48
15769,61
15771,68
15773,58
15774,69
15785,63
15794,88
15795,44
15796,339
15797,14
15800,0
15802,59
15803,0
15804,80
15810,64
15811,97
15812,70
15814,31
15815,5
15827,8
15829,62
15832,150
15842,47
15846,138
15847,33
15848,219
15849,14
15850,58
15851,507
15853,205
15854,244
15855,120
15856,92
15859,38
15860,90
15861,52
15862,47
15863,83
15864,67
15865,196
15867,336
15871,278
15873,94
15877,44
15878,70
15879,124
15880,0
15881,7
15883,250
15884,21
15888,67
15891,79
15892,132
15893,83
15894,183
15895,112
15896,7
15897,94
15898,0
15900,195
15901,175
15903,57
15904,28
15905,403
15906,79
15907,234
15908,158
15909,87
15911,64
15913,40
15914,76
15915,108
15916,106
15917,92
15918,99
15920,101
15923,85
15924,93
15926,35
15927,84
15928,18
15929,206
15932,40
15933,57
15934,74
15936,145
15937,38
15939,11
15940,47
15953,20
15954,48
15955,54
15956,0
15957,55
15958,118
15959,209
15961,147
15962,205
15963,126
15964,275
15965,156
15967,200
15968,75
15969,88
15970,122
15971,318
15972,130
15973,54
15974,65
15975,86
15976,96
15979,62
15980,81
15981,57
15983,66
15985,0
15988,235
15989,509
15990,0
15992,65
15993,62
15995,58
15997,45
16000,132
16002,0
16015,57
16016,151
16020,90
16021,152
16022,143
16026,67
16027,31
16030,84
16031,52
16033,0
16035,391
16036,0
16038,521
16047,66
16050,29
16051,82
16052,102
16053,71
16055,82
16056,143
16057,0
16060,168
16061,68
16069,203
16077,179
16079,4
16080,56
16081,96
16082,60
16083,0
16085,73
16086,79
16088,94
16089,147
16091,114
16092,168
16093,143
16094,56
16095,54
16096,106
16097,80
16101,55
16102,58
16103,57
16104,32
16106,74
16108,27
16110,69
16111,47
16112,31
16113,61
16119,72
16123,719
16124,92
16129,73
16131,70
16133,74
16134,66
16139,70
16145,43
16147,48
16149,57
16150,64
16151,80
16153,0
16155,112
16156,173
16157,63
16158,88
16159,28
16160,76
16161,61
16162,64
16164,90
16165,165
16166,114
16168,38
16171,38
16175,66
16177,94
16181,94
16183,155
16190,100
16193,1
16194,166
16198,59
16199,105
16200,50
16201,82
16203,42
16205,151
16206,130
16207,54
16208,52
16209,84
16210,177
16212,0
16213,0
16214,0
16215,278
16217,275
16221,65
16222,76
16224,75
16225,67
16226,60
16228,54
16229,53
16231,0
16235,28
16236,24
16238,108
16241,113
16242,124
16243,133
16244,144
16246,58
16247,0
16249,140
16250,155
16256,123
16257,120
16258,165
16259,114
16260,48
16261,0
16262,0
16263,83
16265,134
16267,170
16268,87
16269,39
16270,43
16272,52
16273,67
16274,108
16275,123
16277,57
16278,71
16279,50
16280,38
16281,43
16282,54
16283,37
16285,8
16286,21
16288,65
16296,92
16297,166
16300,90
16301,0
16303,15
16304,58
16305,107
16306,111
16307,72
16311,143
16312,54
16313,68
16315,86
16316,72
16317,78
16318,91
16319,70
16320,74
16321,71
16323,46
16324,99
16325,88
16326,175
16327,122
16328,81
16329,75
16331,78
16332,80
16334,65
16337,69
16338,54
16340,170
16341,100
16346,58
16348,119
16349,123
16350,168
16351,72
16352,49
16354,15
16355,32
16361,34
16363,53
16364,91
16365,272
16367,102
16369,64
16370,93
16371,39
16374,39
16375,36
16376,29
16377,28
16378,35
16379,56
16380,84
16381,0
16382,148
16383,66
16384,18
16385,80
16386,28
16387,173
16388,19
16391,78
16392,56
16393,130
16395,146
16397,55
16401,42
16402,30
16408,43
16409,49
16410,102
16411,97
16412,98
16413,81
16414,213
16417,191
16418,93
16421,132
16422,55
16423,78
16424,185
16426,54
16428,146
16432,54
16433,39
16434,40
16438,114
16440,35
16441,43
16442,64
16443,53
16445,100
16448,45
16449,31
16450,29
16453,30
16454,154
16455,129
16456,148
16457,72
16458,35
16459,118
16460,114
16463,99
16464,149
16465,103
16466,170
16467,150
16469,88
16470,18
16471,157
16472,60
16473,58
16475,44
16476,65
16479,56
16485,294
16489,60
16490,67
16495,0
16497,75
16507,41
16509,163
16510,0
16511,59
16513,0
16514,0
16516,0
16518,50
16531,78
16534,60
16535,68
16536,31
16538,24
16540,41
16545,83
16546,0
16547,440
16548,0
16549,0
16551,53
16552,259
16553,58
16554,25
16555,0
16556,56
16557,102
16558,82
16559,80
16560,98
16561,107
16562,81
16563,90
16564,52
16569,19
16571,52
16572,76
16576,80
16577,112
16579,46
16586,125
16587,0
16589,46
16590,75
16591,0
16596,48
16597,43
16598,46
16599,55
16600,49
16601,53
16602,57
16603,56
16604,61
16605,55
16606,86
16607,118
16608,111
16609,99
16610,35
16613,106
16614,154
16615,90
16616,146
16617,52
16620,53
16621,71
16622,67
16623,36
16625,72
16626,104
16627,59
16628,70
16629,28
16631,123
16632,183
16633,108
16635,16
16637,44
16640,136
16643,144
16648,53
16649,101
16651,66
16654,0
16656,0
16657,53
16658,0
16660,71
16661,60
16662,71
16663,63
16665,37
16666,36
16667,44
16668,118
16669,38
16670,29
16671,55
16672,41
16674,48
16675,44
16676,31
16678,15
16679,272
16681,73
16683,61
16685,61
16686,58
16687,59
16688,59
16689,49
16690,53
16691,52
16692,65
16693,45
16695,48
16696,53
16697,150
16698,77
16699,50
16700,24
16704,101
16707,139
16708,125
16709,191
16710,194
16712,75
16714,131
16715,0
16716,0
16721,169
16723,0
16724,1
16726,0
16727,1
16732,131
16733,3
16736,55
16738,144
16739,66
16740,100
16741,94
16742,96
16743,101
16744,130
16745,212
16746,115
16747,367
16748,85
16749,85
16750,60
16753,80
16755,104
16756,92
16757,92
16758,91
16760,62
16761,136
16763,135
16765,93
16766,108
16767,83
16768,275
16769,54
16771,44
16772,75
16773,0
16774,34
16775,0
16776,32
16778,42
16779,37
16780,36
16782,70
16783,59
16784,0
16786,78
16787,0
16790,0
16792,297
16793,171
16794,31
16796,86
16798,21
16799,62
16800,133
16801,107
16802,91
16803,77
16804,110
16805,47
16806,41
16808,16
16810,704
16811,9
16812,219
16817,73
16818,0
16821,50
16827,78
16828,31
16830,42
16840,96
16842,63
16846,44
16854,3
16866,120
16867,128
16870,0
16871,123
16872,181
16873,72
16874,128
16876,307
16877,58
16878,65
16879,76
16881,18
16882,42
16883,0
16884,90
16886,122
16891,37
16892,45
16894,37
16895,48
16903,0
16905,9
16907,72
16908,59
16911,55
16913,49
16914,55
16915,55
16916,51
16917,63
16918,55
16919,58
16920,55
16921,71
16922,56
16924,88
16925,92
16930,1
16934,24
16936,0
16944,23
16945,42
16946,80
16947,100
16948,53
16949,51
16950,96
16951,62
16952,101
16953,117
16954,131
16955,104
16956,57
16958,125
16959,108
16960,121
16961,86
16965,105
16969,109
16973,131
16975,0
16976,72
16986,0
16987,100
16988,72
16989,79
16992,43
16993,131
16994,161
16995,0
16996,310
16998,140
17000,89
17001,234
17002,129
17004,0
17006,71
17007,140
17008,134
17009,66
17010,96
17011,101
17015,80
17016,105
17019,34
17020,60
17025,0
17027,0
17045,66
17046,101
17051,86
17052,120
17058,406
17059,77
17060,44
17061,51
17062,30
17063,201
17064,54
17066,34
17067,238
17068,127
17069,15
17070,96
17071,54
17072,83
17073,1
17074,35
17075,52
17076,59
17077,57
17078,44
17079,0
17081,95
17083,26
17084,13
17085,58
17086,95
17087,68
17088,53
17089,33
17090,142
17091,80
17092,158
17094,67
17095,72
17096,62
17097,67
17098,117
17099,74
17103,0
17106,30
17109,0
17116,0
17117,46
17118,94
17119,19
17121,54
17122,35
17123,127
17124,76
17125,79
17126,93
17127,72
17128,125
17129,120
17131,65
17132,56
17133,93
17134,63
17135,54
17136,54
17137,46
17138,55
17139,62
17140,66
17142,45
17143,134
17144,89
17145,115
17146,140
17147,157
17148,113
17150,139
17151,114
17152,55
17153,120
17154,85
17155,2
17157,72
17161,61
17162,55
17163,68
17164,40
17165,109
17166,33
17167,26
17168,13
17170,7
17171,109
17175,0
17180,0
17183,0
17190,142
17191,95
17194,59
17195,630
17199,81
17200,322
17201,60
17204,9
17209,56
17210,33
17211,61
17212,21
17213,44
17215,61
17223,100
17228,114
17230,54
17231,405
17233,145
17234,93
17235,25
17236,45
17238,422
17239,165
17240,195
17241,129
17242,106
17248,71
17253,42
17254,175
17255,241
17256,192
17259,109
17260,0
17261,97
17262,49
17264,63
17266,25
17273,0
17274,133
17275,111
17279,38
17281,0
17285,87
17286,108
17287,55
17288,51
17289,0
17290,53
17291,62
17292,56
17293,60
17298,61
17299,298
17304,106
17305,99
17306,222
17307,295
17308,108
17309,88
17310,194
17311,44
17313,76
17315,92
17316,93
17317,132
17319,0
17322,332
17323,80
17324,78
17333,218
17334,46
17337,83
17342,46
17344,0
17357,168
17358,39
17359,197
17361,267
17362,119
17363,180
17364,119
17365,372
17366,153
17367,186
17368,37
17369,53
17371,120
17375,66
17376,125
17377,89
17378,72
17379,86
17380,96
17381,51
17384,58
17385,63
17386,56
110002,29
110003,120
110004,40
110014,135
110015,53
110016,0
110020,9
110021,10
110027,0
110030,0
110031,40
110033,66
110034,59
110037,94
110038,82
110039,58
110040,45
110042,83
110044,52
110045,44
110048,68
110050,203
110051,31
110052,179
110053,19
110055,45
110057,18
110062,0
110065,89
110066,30
110068,0
110069,39
110073,61
110078,118
110079,16
110080,22
110081,88
110082,110
110084,29
110090,106
110093,283
110094,18
110095,32
110096,37
110099,40
110102,52
110103,20
110105,30
110106,37
110111,33
110114,50
110116,11
110119,53
110120,115
110121,42
110122,21
110124,264
110126,70
110128,62
110130,22
110131,27
110133,39
110134,70
110137,35
110140,30
110151,57
110152,33
110153,22
110161,99
110162,34
110164,57
110165,61
110166,33
110167,0
110169,0
110171,35
110172,33
110173,27
110175,73
110177,24
110180,3
110186,6
110187,38
110188,35
110193,45
110194,44
110197,73
110204,0
110205,0
110208,46
110216,97
110217,60
110218,28
110220,3
110221,8
110222,33
110223,28
110224,27
110226,18
110230,40
110232,86
110235,82
110237,3
110238,42
110239,42
110240,94
110242,6
110243,25
110246,50
110247,21
110248,29
110250,30
110251,39
110252,13
110255,26
110257,46
110258,31
110259,65
110260,33
110261,65
110262,168
110264,38
110265,56
110266,30
110268,49
110271,2
110272,55
110275,84
110278,56
110279,57
110280,0
110282,251
110284,249
110285,52
110286,31
110287,220
110289,38
110294,46
110298,36
110299,15
110301,325
110304,34
110305,54
110306,23
110308,69
110310,41
110311,23
110312,56
110314,91
110316,144
110317,0
110321,103
110324,32
110326,26
110330,69
110333,52
110334,29
110335,24
110337,25
110340,57
110341,7
110343,46
110344,47
110345,127
110346,27
110349,38
110359,68
110360,61
110363,65
110365,49
110366,64
110367,32
110369,0
110370,0
110371,32
110372,62
110373,44
110374,93
110377,0
110379,37
110385,24
110386,88
110390,99
110392,19
110393,24
110394,44
110397,32
110398,43
110402,40
110403,14
110406,80
110409,64
110410,4
110411,64
110413,57
110414,41
110418,132
110419,183
110424,22
110426,34
110427,58
110429,26
110430,56
110431,67
110432,47
110434,51
110437,59
110439,142
110440,28
110441,75
110442,117
110443,0
110444,32
110446,46
110448,33
110449,172
110451,127
110452,473
110453,49
110454,1
110457,81
110460,126
110462,87
110463,9
110464,5
110465,139
110467,143
110471,0
110472,39
110474,0
110477,62
110478,25
110480,68
110481,18
110482,39
110483,39
110484,44
110485,37
110486,49
110488,571
110489,48
110491,264
110493,38
110496,0
110497,36
110498,0
110501,72
110503,126
110504,29
110506,19
110507,0
110509,76
110510,30
110515,106
110519,29
110528,235
110534,111
110536,93
110537,67
110538,60
110541,252
110543,136
110544,20
110549,55
110550,98
110551,46
110552,17
110553,48
110554,34
110555,21
110556,44
110557,86
110560,32
110561,256
110562,38
110564,24
110567,32
110568,24
110569,24
110570,26
110571,28
110572,25
110574,45
110575,24
110578,35
110580,24
110582,22
110583,54
110585,30
110587,24
110588,53
110591,79
110596,32
110597,37
110598,40
110599,61
110600,45
110601,85
110605,26
110607,3
110608,1
110610,12
110612,35
110615,0
110617,78
110619,0
110620,0
110621,0
110622,0
110623,80
110624,14
110626,35
110627,28
110629,43
110632,103
110633,89
110634,45
110635,40
110637,62
110638,42
110639,61
110640,9
110642,100
110643,2
110645,207
110646,0
110647,0
110648,58
110649,0
110650,5
110651,33
110652,71
110653,0
110654,0
110656,0
110657,46
110658,54
110659,68
110660,58
110661,72
110662,67
110663,79
110665,73
110672,40
110678,57
110680,5
110683,137
110685,296
110689,410
110690,37
110691,27
110692,106
110696,1
110697,51
110698,54
110699,32
110700,33
110701,45
110702,178
110703,111
110706,48
110707,0
110708,68
110709,64
110715,69
110718,36
110719,31
110721,29
110722,6
110723,88
110725,0
110726,32
110727,21
110728,53
110731,0
110733,60
110735,9
110739,0
110741,122
110742,8
110745,31
110747,33
110748,70
110749,48
110750,55
110751,95
110752,174
110753,29
110754,25
110755,177
110764,0
110768,3
110771,0
110773,112
110774,168
110775,51
110776,27
110777,20
110778,28
110779,28
110781,46
110782,31
110784,42
110786,29
110788,41
110792,33
110794,122
110797,0
110799,0
110800,73
110805,54
110812,0
110813,51
110814,26
110816,61
110817,0
110818,45
110820,40
110821,48
110822,189
110823,34
110831,403
110839,0
110840,27
110841,6
110842,34
110843,64
110849,19
110850,50
110852,35
110853,141
110854,48
110855,45
110856,36
110858,28
110859,32
110860,39
110874,71
110876,7
110878,27
110880,29
110881,82
110882,51
110884,36
110886,49
110887,47
110893,62
110894,30
110897,141
110898,25
110899,209
110900,22
110901,79
110902,29
110904,3
110905,46
110906,25
110908,75
110909,59
110912,27
110915,76
110916,423
110919,63
110922,171
110924,28
110928,99
110930,22
110931,26
110932,63
110933,96
110934,26
110937,63
110938,27
110939,22
110940,53
110941,25
110943,62
110944,276
110947,66
110948,8
110949,29
110950,51
110951,0
110952,0
110953,127
110954,5
110955,31
110963,0
110964,35
110965,0
110967,120
110970,39
110972,29
110973,3
110976,44
110977,84
110981,54
110982,51
110983,5
110984,0
110986,2
110989,52
110992,72
110993,0
110995,332
110996,24
110998,50
111000,38
111001,33
111002,44
111003,64
111004,60
111006,175
111008,45
111012,0
111013,23
111029,34
111033,63
111036,29
111037,151
111042,19
111044,71
111045,2
111053,21
111054,61
111055,6
111060,45
111061,377
111062,51
111066,35
111067,0
111069,0
111075,0
111078,42
111079,40
111080,22
111081,39
111085,46
111087,7
111090,330
111091,55
111093,67
111094,90
111095,71
111096,1
111097,80
111098,15
111099,25
111101,81
111103,0
111104,0
111105,1
111106,0
111107,31
111108,37
111109,65
111112,59
111118,20
111125,15
111134,34
111135,157
111137,74
111138,48
111143,46
111144,0
111148,89
111149,29
111150,19
111152,0
111154,0
111156,208
111158,132
111159,74
111162,35
111163,36
111164,73
111167,44
111168,22
111170,46
111172,13
111173,3
111174,80
111175,33
111179,87
111181,31
111182,0
111185,88
111186,64
111187,63
111188,46
111190,0
111193,25
111194,18
111195,54
111196,58
111199,37
111200,40
111202,0
111210,46
111212,40
111216,33
111217,45
111220,22
111221,20
111224,19
111225,107
111226,368
111228,121
111230,29
111231,50
111232,78
111234,156
111236,0
111240,102
111242,38
111243,45
111244,70
111247,83
111248,40
111249,29
111254,18
111255,7
111256,12
111258,23
111263,114
111267,18
111268,1
111270,104
111271,86
111273,27
111274,26
111275,63
111277,9
111278,48
111279,48
111280,36
111281,41
111282,63
111283,40
111284,75
111285,84
111286,39
111288,315
111289,37
111290,33
111294,0
111299,536
111304,0
111308,23
111309,59
111310,28
111314,30
111315,0
111316,44
111319,39
111320,29
111321,23
111324,70
111326,29
111327,49
111328,50
111329,38
111330,14
111331,31
111332,48
111335,30
111337,16
111341,64
111343,38
111344,47
111347,13
111350,41
111351,335
111354,93
111355,49
111356,68
111357,0
111358,0
111361,0
111364,30
111365,0
111367,72
111368,40
111369,45
111372,74
111373,79
111375,224
111380,128
111382,1
111384,27
111386,40
111387,24
111388,33
111392,407
111393,41
111394,1
111395,61
111398,44
111399,22
111400,0
111402,5
111407,0
111412,3
111414,133
111415,39
111417,44
111419,33
111420,46
111421,63
