MAZ,Total
421630,12
421632,10
421635,0
421639,0
421649,0
421650,0
421651,0
421656,0
421662,6
421663,22
421665,22
421666,21
421670,21
421672,13
421675,23
421681,21
421682,23
421684,6
421685,6
421687,78
421688,21
421692,25
421693,25
421695,25
421698,25
421700,25
421704,6
421705,66
421709,6
421712,6
421713,19
421716,19
421718,95
421720,23
421721,23
421722,38
421727,0
421730,0
421732,0
421735,0
421736,0
421739,0
421757,6
421762,6
421767,24
421768,6
421769,6
421772,23
421775,23
421783,21
421787,6
421808,6
421810,75
421813,12
421814,25
421815,25
421818,25
421820,16
421825,10
421830,15
421831,10
421832,23
421835,10
421848,10
421849,10
421855,66
421859,46
421860,11
421861,19
421864,19
421865,19
421866,19
421869,11
421872,11
421873,11
421874,11
421877,11
421883,46
421887,23
421888,23
421918,0
421921,0
421940,5
421953,5
421956,13
421959,13
421964,23
421967,23
421968,23
421969,23
421971,5
421976,5
421977,5
421978,5
421993,21
421995,5
421996,21
421997,25
422000,25
422002,25
422004,25
422007,25
422010,25
422019,25
422020,19
422021,23
422022,23
422023,9
422024,9
422026,46
422027,54
422031,19
422032,19
422035,19
422038,9
422039,19
422040,19
422048,9
422049,9
422050,19
422051,19
422052,10
422054,19
422055,9
422058,60
422059,23
422060,11
422062,0
422066,0
422071,0
422088,0
422091,13
422092,5
422097,20
422099,5
422102,5
422104,21
422106,20
422107,20
422108,20
422110,5
422111,5
422112,5
422116,4
422118,24
422122,24
422126,72
422130,24
422138,19
422139,19
422140,19
422145,38
422149,9
422151,18
422153,18
422156,22
422157,0
422160,0
422165,0
422166,0
422173,0
422176,0
422178,0
422191,4
422192,4
422196,4
422197,4
422202,4
422204,4
422207,23
422208,23
422209,23
422211,22
422214,22
422217,26
422233,4
422237,24
422244,24
422254,4
422258,11
422260,22
422265,44
422267,9
422269,9
422273,18
422276,27
422284,22
422285,22
422287,22
422291,22
422292,11
422302,18
422306,18
422307,18
422308,18
422319,11
422320,11
422326,18
422329,0
422339,0
422349,0
422358,0
422368,22
422371,20
422372,20
422373,20
422374,20
422378,39
422379,13
422380,22
422392,13
422400,12
422410,13
422411,8
422417,24
422418,24
422422,24
422424,24
422425,48
422432,24
422434,24
422438,24
422440,24
422442,16
422443,22
422444,54
422446,9
422447,22
422448,27
422450,9
422456,33
422461,36
422462,11
422463,18
422470,11
422471,22
422473,22
422474,22
422475,22
422476,22
422477,18
422478,22
422485,9
422486,9
422502,90
422507,0
422522,4
422527,8
422530,4
422531,4
422532,4
422535,12
422536,4
422538,20
422539,20
422541,13
422544,20
422547,4
422548,4
422551,13
422553,13
422554,48
422555,20
422556,20
422557,12
422559,72
422561,24
422563,24
422564,24
422567,185
422568,46
422577,18
422584,22
422585,22
422586,11
422595,22
422600,0
422602,0
422621,4
422622,4
422625,4
422627,4
422628,4
422629,4
422631,3
422635,12
422636,12
422643,3
422644,3
422645,22
422651,3
422653,3
422654,3
422657,12
422660,12
422664,3
422676,23
422678,46
422679,23
422681,23
422684,23
422685,3
422692,23
422699,3
422706,6
422710,9
422712,22
422713,11
422714,22
422716,18
422718,9
422731,18
422732,18
422737,18
422740,22
422741,17
422744,17
422758,12
422759,18
422763,9
422764,3
422766,9
422767,27
422769,0
422779,0
422782,0
422783,0
422789,0
422791,0
422793,0
422802,3
422808,3
422815,22
422818,12
422820,12
422827,22
422828,22
422829,22
422833,22
422843,12
422845,12
422848,20
422849,20
422859,3
422865,23
422867,3
422868,23
422869,3
422871,23
422875,23
422889,3
422890,12
422899,36
422901,32
422903,11
422904,11
422905,11
422915,17
422916,22
422919,11
422924,17
422925,17
422926,17
422936,11
422958,6
422971,3
422979,3
422982,11
422988,0
422990,0
422996,0
422997,12
422999,3
423000,3
423001,3
423008,57
423010,11
423020,22
423025,22
423028,20
423039,3
423043,23
423044,69
423045,23
423049,23
423050,23
423052,23
423053,51
423055,17
423056,10
423058,8
423069,22
423072,21
423076,21
423077,21
423081,0
423101,6
423102,3
423103,12
423104,3
423106,12
423110,3
423111,14
423113,4
423119,11
423122,11
423125,2
423126,2
423130,11
423131,11
423135,11
423137,22
423138,11
423139,11
423143,11
423145,18
423146,10
423150,2
423157,23
423159,23
423160,23
423164,23
423165,22
423167,22
423171,22
423172,22
423176,22
423182,4
423184,2
423190,8
423194,8
423200,17
423204,42
423207,21
423208,42
423209,24
423211,8
423212,8
423216,21
423218,10
423223,10
423225,10
423227,10
423229,17
423231,17
423237,8
423245,2
423257,17
423264,0
423268,0
423269,0
423280,0
423290,4
423292,10
423293,22
423294,10
423295,22
423298,22
423299,22
423300,22
423301,22
423303,22
423304,22
423305,2
423306,22
423307,26
423311,10
423312,10
423313,20
423314,20
423315,19
423316,19
423317,19
423318,19
423319,19
423321,2
423324,2
423325,19
423327,30
423328,10
423330,22
423331,2
423332,22
423335,2
423336,22
423340,44
423341,22
423350,4
423351,22
423354,4
423356,2
423359,8
423363,8
423366,8
423369,10
423377,8
423379,8
423382,17
423383,17
423389,2
423399,10
423401,8
423402,80
423407,8
423418,21
423419,21
423420,21
423425,20
423426,8
423431,100
423439,0
423444,0
423459,2
423460,2
423464,2
423470,22
423471,10
423472,22
423473,22
423474,10
423475,10
423478,10
423481,22
423482,22
423486,19
423487,19
423492,44
423494,22
423495,19
423503,22
423504,22
423507,22
423509,22
423512,22
423514,22
423519,22
423520,16
423521,8
423524,8
423527,8
423530,21
423531,2
423534,21
423536,21
423539,24
423555,0
423568,4
423572,12
423575,2
423577,6
423580,3
423581,1
423582,1
423583,2
423584,22
423585,10
423586,2
423587,19
423589,3
423590,10
423594,10
423597,10
423598,21
423599,21
423607,21
423614,19
423623,1
423626,1
423631,22
423632,22
423634,22
423635,22
423636,22
423648,8
423660,17
423662,17
423663,10
423665,17
423666,1
423671,8
423674,8
423677,10
423679,21
423680,21
423686,8
423689,17
423690,21
423691,34
423695,17
423705,8
423709,8
423710,8
423716,8
423728,10
423753,0
423754,0
423761,1
423762,7
423763,2
423765,1
423774,18
423775,1
423777,21
423781,21
423783,21
423787,1
423789,1
423797,36
423798,18
423805,1
423814,22
423815,22
423819,44
423821,1
423824,22
423828,22
423829,22
423830,66
423831,22
423833,22
423834,21
423835,21
423836,21
423837,21
423838,63
423840,21
423842,21
423844,1
423847,1
423860,10
423861,10
423862,10
423863,10
423866,10
423870,8
423876,8
423881,17
423882,21
423889,34
423893,3
423894,17
423897,17
423900,10
423905,17
423906,21
423910,20
423920,17
423928,17
423929,17
423930,8
423932,8
423933,8
423944,20
423947,10
423955,10
423956,17
423962,1
423966,17
423967,17
423970,8
423992,1
423998,2
424010,21
424011,21
424012,21
424013,21
424015,42
424017,21
424018,21
424020,21
424023,21
424028,21
424031,42
424040,10
424052,21
424055,21
424057,21
424059,21
424060,21
424061,21
424064,21
424066,21
424068,8
424073,8
424074,8
424075,8
424081,8
424083,10
424086,10
424088,17
424089,20
424090,1
424092,21
424097,38
424101,42
424108,9
424114,9
424119,9
424121,4
424122,1
424123,21
424126,9
424129,1
424139,1
424140,21
424143,21
424144,21
424149,21
424150,21
424152,21
424153,21
424154,21
424160,7
424163,7
424165,21
424166,7
424169,7
424170,14
424172,7
424175,17
424176,16
424178,20
424179,20
424181,16
424182,7
424183,16
424184,20
424187,20
424190,20
424193,16
424195,16
424196,20
424200,9
424216,32
424217,16
424220,7
424225,9
424236,7
424237,7
424240,21
424264,0
424265,0
424279,1
424286,1
424288,9
424290,9
424292,36
424293,1
424294,21
424296,1
424297,21
424299,21
424301,21
424303,20
424304,20
424311,1
424321,21
424322,21
424323,21
424327,21
424328,1
424330,21
424334,21
424339,21
424340,81
424342,20
424353,7
424355,9
424357,9
424358,20
424359,16
424361,20
424362,20
424363,32
424364,5
424365,7
424367,16
424378,20
424385,20
424388,20
424393,14
424395,7
424396,20
424399,20
424404,20
424407,20
424410,9
424412,9
424417,16
424418,16
424419,16
424422,16
424431,9
424437,9
424438,9
424449,2
424476,1
424478,9
424486,20
424487,20
424488,20
424491,20
424493,20
424494,20
424496,20
424497,20
424498,60
424499,20
424503,18
424511,36
424515,20
424516,20
424517,20
424519,20
424526,1
424528,1
424529,7
424530,14
424533,7
424537,14
424538,7
424545,1
424546,2
424548,16
424549,32
424552,52
424563,20
424565,40
424566,20
424567,20
424569,20
424571,20
424573,60
424577,105
424579,9
424580,9
424584,32
424585,16
424586,16
424587,20
424591,16
424594,16
424598,9
424601,7
424609,9
424612,16
424616,9
424630,15
424640,9
424642,14
424650,21
424652,6
424653,20
424668,0
424679,1
424683,1
424684,1
424686,1
424687,1
424693,34
424695,20
424698,20
424699,9
424701,9
424704,1
424716,9
424717,9
424723,0
424733,100
424743,0
424744,20
424745,20
424746,20
424748,20
424749,20
424750,40
424756,20
424757,20
424758,20
424760,20
424765,20
424771,0
424780,15
424783,15
424784,12
424786,6
424787,6
424795,6
424796,15
424799,9
424804,30
424807,0
424808,0
424810,6
424818,15
424819,9
424827,6
424835,9
424841,15
424846,9
424848,27
424849,18
424856,15
424857,60
424887,0
424897,68
424902,20
424904,20
424909,20
424910,0
424913,27
424916,48
424920,20
424922,0
424929,20
424934,20
424940,9
424946,15
424952,9
424953,0
424954,0
424959,6
424963,6
424964,15
424968,6
424969,6
424970,6
424971,6
424972,6
424974,6
424975,30
424978,9
424983,15
424984,15
424991,20
424999,15
425001,15
425016,12
425017,6
425020,6
425050,0
425055,0
425060,0
425068,0
425070,0
425075,0
425078,0
425079,0
425080,0
425081,0
425082,0
425085,9
425086,0
425088,0
425089,0
425090,9
425092,0
425095,0
425097,9
425100,9
425105,9
425106,9
425107,20
425125,0
425132,20
425136,20
425142,20
425144,40
425148,20
425152,19
425155,19
425165,8
425169,6
425172,6
425175,6
425177,8
425180,18
425188,6
425189,12
425191,20
425202,15
425203,6
425206,0
425207,6
425211,15
425213,15
425216,16
425218,0
425221,20
425223,8
425224,24
425229,8
425236,0
425243,20
425248,0
425249,60
425251,12
425254,6
425257,20
425258,19
425262,14
425263,14
425265,14
425273,8
425277,16
425278,19
425279,8
425280,8
425281,8
425282,8
425286,14
425291,6
425299,14
425301,8
425305,0
425307,0
425337,0
425348,20
425349,19
425350,19
425352,19
425354,19
425356,0
425361,0
425363,0
425365,16
425368,8
425369,19
425370,0
425372,48
425378,0
425380,19
425382,19
425387,0
425397,6
425399,6
425408,6
425409,19
425412,8
425415,8
425416,6
425418,8
425422,6
425425,8
425427,19
425428,19
425429,19
425430,19
425431,19
425432,19
425435,14
425438,8
425439,6
425442,6
425447,6
425448,6
425450,6
425451,6
425454,0
425456,8
425467,14
425475,18
425476,12
425487,0
425488,0
425493,0
425499,0
425503,0
425510,0
425514,15
425517,15
425518,15
425520,15
425524,19
425525,15
425526,15
425527,15
425528,19
425529,0
425530,8
425534,19
425537,19
425538,19
425540,0
425541,8
425542,57
425543,8
425544,15
425547,8
425552,8
425555,0
425557,19
425563,19
425567,76
425568,19
425569,19
425570,19
425572,38
425576,19
425577,19
425579,19
425581,19
425582,19
425584,19
425585,0
425589,19
425590,19
425593,95
425597,14
425601,32
425603,22
425609,14
425611,14
425616,42
425627,5
425630,48
425631,5
425636,8
425637,5
425639,5
425641,5
425642,19
425644,19
425650,19
425653,19
425654,19
425656,19
425662,0
425664,0
425666,0
425670,14
425675,57
425676,19
425677,38
425678,0
425679,38
425682,76
425688,10
425694,14
425695,19
425697,19
425699,19
425703,14
425704,19
425705,19
425706,19
425709,14
425713,5
425719,0
425724,5
425725,5
425728,14
425744,0
425762,0
425763,19
425764,19
425765,18
425767,18
425768,18
425769,18
425771,18
425772,18
425776,8
425779,8
425783,8
425784,18
425790,19
425791,0
425793,19
425799,18
425801,18
425806,18
425811,0
425822,0
425825,18
425826,18
425829,0
425831,54
425833,54
425835,54
425839,8
425840,14
425842,19
425843,38
425844,14
425845,14
425846,14
425853,14
425857,5
425858,5
425865,5
425869,5
425870,5
425873,7
425874,7
425875,7
425887,0
425894,0
425896,8
425898,14
425901,90
425902,18
425903,18
425906,0
425907,8
425908,8
425909,8
425915,14
425920,18
425921,18
425923,18
425927,18
425930,18
425945,36
425946,18
425947,18
425948,18
425949,18
425951,54
425961,0
425963,5
425964,5
425965,25
425966,5
425969,5
425970,19
425972,19
425973,19
425975,5
425976,5
425979,5
425983,19
425985,19
425987,19
425990,19
425992,5
425999,0
426005,5
426006,5
426007,5
426010,5
426012,7
426018,0
426032,0
426035,14
426038,0
426039,0
426041,0
426045,18
426048,18
426049,18
426050,18
426051,18
426054,8
426055,14
426058,0
426060,14
426062,14
426063,14
426064,8
426065,13
426066,13
426067,13
426069,26
426070,13
426071,18
426076,18
426077,18
426078,18
426080,18
426096,18
426097,18
426101,18
426104,18
426106,18
426110,18
426111,18
426125,0
426128,20
426134,0
426135,14
426136,19
426137,19
426139,14
426142,7
426143,19
426144,18
426146,18
426147,14
426148,14
426154,7
426157,7
426160,7
426164,18
426165,18
426166,18
426168,0
426169,0
426170,0
426172,0
426175,5
426184,0
426195,0
426196,0
426205,104
426208,18
426212,18
426213,18
426216,18
426225,0
426228,13
426231,0
426242,18
426245,18
426246,18
426249,54
426258,18
426261,17
426262,102
426270,17
426273,0
426284,14
426287,14
426294,7
426299,14
426300,18
426301,14
426302,14
426306,14
426308,14
426315,18
426316,18
426321,18
426331,0
426345,0
426350,0
426361,0
426362,0
426366,0
426367,0
426368,17
426372,0
426373,0
426377,0
426378,0
426379,0
426380,12
426388,0
426392,17
426395,0
426397,17
426398,17
426400,17
426403,17
426405,85
426409,0
426414,17
426416,119
426417,34
426421,17
426423,17
426427,0
426435,0
426441,14
426443,14
426451,14
426452,14
426453,14
426455,7
426456,7
426465,5
426467,18
426472,0
426480,7
426487,14
426488,18
426490,7
426491,13
426496,0
426501,0
426505,0
426513,0
426515,0
426517,0
426518,0
426520,17
426523,8
426525,12
426526,8
426530,12
426532,12
426533,12
426534,12
426537,17
426548,34
426549,17
426552,17
426555,0
426558,17
426561,7
426565,17
426568,0
426571,0
426573,34
426574,17
426575,18
426576,13
426577,13
426578,13
426579,13
426587,5
426589,5
426593,18
426594,18
426595,18
426597,4
426598,16
426601,18
426606,4
426607,21
426608,4
426609,4
426610,4
426611,7
426612,7
426616,7
426617,4
426618,4
426624,0
426637,26
426651,0
426659,0
426662,0
426663,0
426665,8
426669,17
426670,17
426671,17
426675,34
426677,34
426681,17
426688,24
426691,0
426704,68
426705,17
426714,32
426716,17
426720,17
426724,65
426726,16
426727,16
426728,18
426730,18
426734,17
426736,6
426739,4
426742,51
426744,17
426747,17
426752,17
426754,17
426755,17
426758,13
426759,13
426763,13
426764,13
426769,6
426786,13
426787,13
426796,12
426800,6
426801,12
426804,0
426805,0
426826,0
426827,0
426840,33
426841,0
426844,11
426845,8
426848,17
426861,0
426870,16
426871,80
426874,16
426875,0
426876,16
426884,16
426886,48
426887,16
426890,16
426893,16
426896,16
426902,4
426907,4
426910,4
426913,0
426914,6
426923,6
426925,6
426926,6
426932,13
426952,8
426955,6
426960,13
426978,0
427003,0
427008,0
427010,8
427011,8
427013,8
427019,11
427024,48
427026,16
427029,16
427030,16
427031,16
427032,16
427033,16
427036,16
427040,4
427041,12
427045,16
427047,16
427048,16
427051,16
427052,16
427057,16
427059,16
427069,13
427085,39
427087,6
427094,13
427096,6
427097,6
427098,6
427103,6
427104,6
427110,4
427112,8
427115,13
427120,16
427121,4
427123,6
427131,0
427140,0
427144,0
427145,0
427151,0
427161,0
427162,0
427163,0
427168,0
427170,17
427171,17
427174,17
427175,7
427177,7
427184,7
427185,0
427198,16
427199,16
427200,16
427206,16
427207,16
427209,16
427216,26
427218,16
427220,16
427222,16
427225,16
427226,15
427228,15
427233,15
427234,15
427238,4
427239,4
427241,11
427249,13
427250,17
427251,25
427263,5
427268,17
427269,17
427271,17
427272,17
427273,17
427274,17
427278,5
427288,26
427289,13
427303,0
427304,0
427308,0
427320,0
427326,0
427332,0
427336,0
427340,0
427344,0
427345,17
427346,17
427349,49
427351,7
427352,7
427354,11
427355,7
427356,7
427358,7
427364,16
427365,7
427366,6
427372,32
427374,45
427376,0
427380,15
427392,10
427400,15
427406,15
427407,15
427408,15
427411,15
427413,15
427415,13
427417,12
427419,0
427420,9
427421,10
427432,3
427433,3
427434,5
427440,5
427444,4
427450,3
427453,17
427454,17
427456,17
427464,17
427466,0
427469,4
427479,0
427498,0
427502,0
427504,0
427506,0
427508,0
427510,0
427514,0
427515,11
427524,0
427525,0
427529,6
427549,15
427551,15
427552,0
427555,15
427556,15
427558,15
427559,15
427561,60
427562,15
427568,15
427570,17
427571,3
427574,0
427577,15
427578,15
427579,15
427583,15
427585,0
427588,15
427592,9
427593,3
427597,3
427608,24
427609,17
427611,13
427612,17
427613,17
427614,4
427616,8
427619,4
427624,13
427625,13
427627,13
427646,39
427648,3
427652,0
427661,0
427673,0
427675,0
427680,0
427681,0
427688,10
427692,10
427693,10
427694,10
427696,16
427698,16
427702,6
427703,6
427705,16
427715,20
427717,15
427719,15
427724,15
427730,0
427737,3
427738,15
427741,15
427744,15
427747,60
427749,15
427750,70
427753,3
427754,3
427755,3
427756,3
427761,3
427764,13
427765,52
427767,17
427768,98
427769,17
427772,17
427775,3
427777,17
427778,34
427779,17
427783,17
427789,0
427791,4
427796,17
427798,3
427800,3
427802,17
427806,0
427809,0
427811,0
427824,0
427829,0
427832,0
427835,0
427843,6
427844,6
427848,6
427851,0
427853,6
427856,6
427857,5
427858,9
427859,5
427864,5
427875,18
427876,14
427877,14
427878,14
427880,14
427882,0
427884,14
427885,14
427886,14
427895,3
427898,9
427901,14
427902,14
427906,14
427907,14
427910,14
427911,14
427914,14
427919,17
427920,12
427945,4
427946,4
427953,12
427954,24
427955,12
427956,12
427957,12
427958,17
427960,3
427978,3
427983,0
428009,0
428011,0
428020,0
428023,16
428024,16
428025,16
428028,16
428035,0
428039,0
428040,0
428050,42
428057,14
428059,14
428060,14
428073,3
428080,0
428090,28
428092,3
428093,3
428100,12
428103,12
428107,12
428115,17
428116,17
428118,17
428120,16
428129,12
428136,16
428137,16
428140,16
428150,84
428157,12
428165,0
428177,0
428194,0
428201,177
428206,0
428210,16
428211,16
428212,16
428214,16
428217,2071
428219,0
428223,0
428225,248
428236,14
428238,14
428240,14
428242,3257
428244,15
428249,16
428250,12
428251,12
428263,32
428266,3
428269,16
428274,16
428275,12
428276,16
428277,16
428278,16
428280,16
428281,16
428283,12
428288,202
428291,3
428293,16
428299,16
428300,3480
428303,12
428304,1959
428306,24
428307,127
510002,1843
510009,1177
510010,2558
510013,5401
510014,1205
510016,1355
510017,870
510019,2234
510020,3673
510027,1272
510030,928
510031,151
510032,150
510033,448
510034,886
510035,146
510036,571
510037,691
510039,816
510041,673
510043,134
510047,775
510049,506
510050,1247
510051,122
510056,122
510057,121
510058,120
510060,120
510063,119
510064,238
510066,119
510067,119
510069,701
510071,1139
510074,556
510075,110
510077,109
510078,325
510079,106
510080,106
510085,106
510086,210
510092,210
510093,209
510096,710
510097,100
510101,100
510102,100
510103,100
510105,100
510106,100
510109,1582
510110,98
510111,97
510115,1528
510118,1651
510122,713
510124,176
510125,88
510128,88
510130,261
510133,87
510134,86
510137,86
510138,86
510140,86
510144,86
510147,86
510148,86
510149,86
510150,85
510151,85
510153,255
510154,85
510157,85
510158,85
510159,85
510160,84
510164,168
510166,84
510169,168
510170,825
510172,82
510173,81
510175,81
510176,81
510177,81
510179,81
510180,80
510181,159
510182,315
510183,231
510184,154
510188,77
510189,76
510192,76
510194,76
510196,76
510203,451
510204,1039
510207,74
510208,220
510210,73
510216,292
510217,289
510219,72
510222,848
510224,483
510225,138
510227,69
510228,138
510229,204
510232,338
510235,536
510237,199
510240,1360
510242,252
510243,188
510245,62
510246,248
510249,3
510251,615
510252,302
510254,954
510257,118
510260,234
510262,521
510264,57
510265,285
510268,228
510269,171
510271,56
510274,56
510276,280
510277,168
510278,224
510279,55
510282,220
510285,55
510288,218
510290,324
510291,216
510294,54
510298,267
510299,106
510300,53
510301,53
510302,53
510304,53
510305,53
510307,53
510308,52
510311,52
510313,52
510316,52
510317,52
510318,52
510319,52
510320,364
510321,260
510324,51
510325,51
510326,51
510328,102
510330,102
510333,51
510334,102
510336,51
510337,255
510339,254
510340,150
510343,50
510348,350
510352,150
510354,99
510357,245
510358,147
510360,294
510361,245
510362,240
510364,384
510366,96
510367,48
510371,48
510372,48
510373,144
510374,144
510375,95
510376,47
510379,94
510380,47
510382,564
510384,47
510385,94
510386,47
510389,47
510390,47
510392,47
510395,47
510398,47
510400,47
510401,47
510413,280
510414,184
510418,184
510419,92
510421,46
510427,1003
510428,270
510436,180
510437,180
510444,310
510447,176
510448,220
510449,88
510450,44
510451,132
510452,44
510455,264
510457,44
510458,44
510459,44
510460,44
510461,43
510462,43
510463,43
510464,473
510465,43
510466,43
510468,43
510470,43
510471,215
510472,43
510474,43
510475,43
510476,43
510477,43
510479,129
510481,42
510483,42
510486,42
510488,504
510491,42
510492,126
510493,84
510497,42
510499,42
510502,84
510503,168
510508,42
510509,84
510511,248
510518,369
510523,41
510524,41
510528,246
510531,287
510532,41
510533,123
510534,41
510535,41
510538,41
510539,41
510542,81
510544,80
510547,40
510548,40
510550,40
510552,40
510554,40
510555,40
510556,40
510557,40
510558,40
510559,40
510560,40
510562,40
510563,240
510564,40
510565,40
510566,120
510567,40
510568,40
510569,40
510570,40
510571,120
510573,40
510575,80
510577,40
510578,40
510579,315
510581,234
510585,39
510586,39
510588,39
510595,39
510596,39
510598,39
510599,39
510600,39
510602,39
510604,39
510607,39
510616,39
510618,78
510624,156
510625,39
510626,78
510627,351
510628,39
510631,383
510632,190
510634,190
510635,38
510636,114
510639,304
510640,38
510641,38
510643,38
510645,456
510646,114
510648,148
510649,148
510651,37
510652,37
510653,111
510654,37
510655,37
510656,37
510658,37
510661,185
510665,148
510666,915
510672,72
510673,36
510683,252
510684,180
510688,144
510692,216
510697,108
510699,108
510700,179
510703,1015
510708,698
510713,408
510724,34
510732,204
510733,102
510735,102
510736,34
510738,34
510741,102
510745,34
510749,102
510751,34
510752,34
510753,374
510754,166
510755,33
510763,33
510764,33
510765,33
510766,33
510767,33
510768,33
510769,33
510771,99
510774,99
510776,594
510777,297
510778,677
510780,160
510783,32
510784,32
510790,32
510791,32
510794,32
510795,32
510797,32
510798,32
510799,32
510801,32
510804,352
510805,32
510807,288
510810,589
510815,31
510817,31
510818,341
510819,465
510822,124
510828,93
510831,62
510833,124
510835,91
510836,360
510837,30
510839,30
510840,150
510841,60
510842,30
510843,90
510844,390
510845,120
510846,90
510847,30
510851,210
510852,30
510854,60
510856,116
510861,29
510863,29
510865,29
510867,29
510869,58
510874,29
510877,58
510879,29
510880,29
510882,29
510887,29
510888,116
510892,145
510907,29
510909,348
510910,464
510917,87
510922,171
510924,28
510925,28
510927,28
510928,28
510929,168
510930,28
510932,28
510940,28
510941,28
510943,28
510945,28
510947,28
510948,28
510949,28
510950,28
510951,56
510952,28
510953,28
510954,28
510956,28
510957,28
510958,28
510962,28
510963,168
510964,140
510966,56
510968,84
510969,112
510970,84
510974,28
510976,168
510977,112
510979,28
510981,56
510982,28
510984,54
510988,81
510989,108
510990,54
510993,135
510994,27
510996,189
510997,459
511001,27
511006,54
511015,81
511018,135
511019,27
511020,108
511022,27
511023,27
511024,27
511025,54
511028,27
511030,54
511031,27
511032,27
511035,27
511036,27
511037,27
511042,108
511043,27
511044,27
511045,27
511047,54
511048,27
511058,27
511059,27
511060,81
511061,108
511062,26
511063,208
511065,26
511066,26
511068,78
511072,104
511073,26
511075,26
511076,260
511086,78
511087,26
511093,26
511095,52
511097,52
511098,52
511101,26
511102,26
511104,26
511107,26
511110,364
511111,26
511114,260
511117,104
511119,25
511120,50
511121,125
511122,325
511123,75
511124,325
511127,175
511128,25
511129,25
511130,25
511131,25
511133,25
511134,100
511135,200
511138,25
511140,100
511147,200
511148,75
511151,25
511155,175
511158,25
511162,150
511163,125
511168,25
511176,25
511190,75
511192,193
511193,144
511197,24
511203,24
511204,48
511208,24
511209,72
511210,72
511211,24
511212,24
511213,24
511214,24
511215,24
511218,24
511219,24
511220,24
511222,72
511223,48
511224,96
511225,24
511228,24
511229,24
511230,24
511232,24
511233,24
511234,24
511235,120
511237,96
511239,24
511240,24
511241,24
511242,24
511243,24
511244,24
511245,24
511246,24
511247,24
511257,72
511259,240
511261,734
511266,69
511269,23
511271,276
511273,23
511279,161
511282,23
511283,23
511284,69
511285,23
511286,46
511287,23
511288,69
511290,23
511291,23
511292,138
511293,23
511294,23
511295,46
511302,92
511303,69
511306,69
511310,230
511312,46
511313,23
511327,46
511331,270
511334,110
511335,132
511343,44
511345,22
511347,22
511349,88
511350,22
511353,66
511354,22
511355,22
511356,22
511358,22
511359,22
511362,22
511366,44
511367,22
511369,22
511371,22
511374,22
511375,22
511377,22
511378,88
511380,22
511381,22
511382,22
511384,22
511387,22
511388,22
511390,22
511395,44
511401,22
511402,858
511406,22
511411,22
511412,22
511413,22
511414,22
511415,22
511417,22
511419,22
511422,105
511424,21
511425,21
511426,21
511428,126
511429,42
511430,147
511433,21
511434,21
511436,63
511437,21
511439,42
511440,21
511441,21
511442,21
511443,63
511444,21
511449,21
511450,21
511451,21
511452,63
511454,21
511456,378
511460,21
511470,21
511471,21
511473,42
511474,21
511476,21
511482,21
511483,42
511486,63
511489,63
511492,21
511493,21
511496,21
511503,21
511504,21
511506,21
511508,21
511511,42
511517,105
511519,21
511520,21
511522,105
511523,21
511525,21
511529,21
511534,105
511540,21
511541,21
511542,164
511548,100
511558,20
511561,20
511562,20
511563,60
511565,20
511569,20
511570,20
511572,80
511577,20
511578,20
511579,20
511582,20
511583,60
511586,20
511587,40
511588,20
511589,20
511590,20
511594,20
511595,20
511596,20
511597,20
511598,20
511599,20
511600,20
511601,20
511602,20
511603,20
511607,60
511608,20
511612,100
511618,20
511622,20
511623,140
511624,60
511625,20
511628,60
511630,140
511631,555
511633,19
511634,19
511635,19
511636,209
511637,19
511639,57
511640,19
511650,380
511652,57
511654,190
511655,399
511656,19
511657,19
511659,95
511663,19
511664,133
511666,57
511668,19
511673,19
511674,38
511675,19
511678,19
511679,19
511680,19
511682,19
511683,76
511684,57
511685,19
511691,133
511705,19
511706,19
511708,38
511712,19
511714,76
511718,19
511720,19
511721,19
511722,38
511725,19
511726,19
511729,18
511730,18
511733,18
511734,18
511735,18
511740,18
511743,18
511744,18
511746,18
511753,18
511758,72
511762,18
511763,18
511771,54
511783,324
511789,108
511790,108
511797,54
511799,54
511801,36
511804,198
511812,36
511813,36
511826,18
511833,72
511839,54
511850,18
511852,18
511861,18
511867,54
511869,72
511870,18
511873,36
511874,342
511875,90
511879,245
511882,17
511883,17
511884,153
511885,17
511886,17
511887,17
511888,17
511890,17
511891,17
511892,17
511894,17
511895,17
511898,17
511900,17
511901,17
511902,17
511903,17
511904,17
511905,17
511907,34
511921,17
511922,17
511925,17
511927,17
511928,17
511929,17
511930,119
511931,85
511932,17
511933,17
511935,153
511940,17
511942,34
511943,17
511945,34
511946,17
511947,68
511948,102
511949,85
511952,17
511953,17
511959,221
511968,51
511969,17
511971,34
511972,17
511974,17
511977,119
511978,51
511981,16
511984,16
511987,176
511988,16
511992,32
511995,64
511998,48
511999,16
512003,16
512005,16
512008,32
512010,16
512015,64
512016,16
512017,64
512021,48
512026,16
512027,48
512029,64
512034,16
512036,112
512039,32
512040,16
512041,16
512043,16
512045,80
512046,64
512049,16
512053,144
512054,16
512055,16
512057,96
512060,48
512061,16
512066,32
512073,48
512075,48
512076,16
512078,32
512080,32
512085,48
512087,48
512091,48
512092,48
512094,16
512095,16
512096,48
512097,64
512098,16
512100,16
512101,64
512103,16
512105,16
512106,16
512107,16
512108,64
512109,15
512110,15
512111,15
512112,15
512113,15
512120,45
512121,15
512123,15
512125,30
512127,15
