maz,taz,maz_original,taz_original,PUMA5CE00,COUNTYFP,mtc_county_id,county_name
29838,3224,421681,400079,2102,13,5,Contra Costa
29839,3396,421682,400252,2101,13,5,Contra Costa
29840,3464,421684,400322,2102,13,5,Contra Costa
29841,3464,421685,400322,2102,13,5,Contra Costa
29842,3214,421687,400069,2101,13,5,Contra Costa
29843,3335,421688,400191,2102,13,5,Contra Costa
29844,3498,421692,400359,2108,13,5,Contra Costa
29845,3499,421693,400360,2108,13,5,Contra Costa
29846,3344,421695,400200,2108,13,5,Contra Costa
29847,3444,421698,400301,2107,13,5,Contra Costa
29848,3498,421700,400359,2108,13,5,Contra Costa
29849,3657,421704,400522,2102,13,5,Contra Costa
29850,3657,421705,400522,2102,13,5,Contra Costa
29851,3657,421709,400522,2102,13,5,Contra Costa
29852,3657,421712,400522,2102,13,5,Contra Costa
29853,3639,421713,400501,2106,13,5,Contra Costa
29854,3379,421716,400235,2104,13,5,Contra Costa
29855,3324,421718,400180,2104,13,5,Contra Costa
29856,3694,421720,400562,2106,13,5,Contra Costa
29857,3156,421721,400009,2104,13,5,Contra Costa
29858,3716,421722,400585,2104,13,5,Contra Costa
29859,3253,421727,400108,2108,13,5,Contra Costa
29860,3673,421730,400539,2108,13,5,Contra Costa
29861,3348,421732,400204,2108,13,5,Contra Costa
29862,3258,421735,400113,2108,13,5,Contra Costa
29863,3673,421736,400539,2108,13,5,Contra Costa
29864,3348,421739,400204,2108,13,5,Contra Costa
29865,3271,421757,400126,2106,13,5,Contra Costa
29866,3149,421762,400002,2106,13,5,Contra Costa
29867,3765,421767,400638,2105,13,5,Contra Costa
29868,3703,421768,400571,2102,13,5,Contra Costa
29869,3186,421769,400039,2102,13,5,Contra Costa
29870,3521,421772,400382,2101,13,5,Contra Costa
29871,3548,421775,400409,2101,13,5,Contra Costa
29872,3234,421783,400089,2102,13,5,Contra Costa
29873,3651,421787,400514,2102,13,5,Contra Costa
29874,3228,421808,400083,2108,13,5,Contra Costa
29875,3581,421810,400442,2107,13,5,Contra Costa
29876,3228,421813,400083,2108,13,5,Contra Costa
29877,3325,421814,400181,2108,13,5,Contra Costa
29878,3733,421815,400603,2107,13,5,Contra Costa
29879,3497,421818,400358,2107,13,5,Contra Costa
29880,3346,421820,400202,2108,13,5,Contra Costa
29881,3657,421825,400522,2102,13,5,Contra Costa
29882,3738,421830,400609,2102,13,5,Contra Costa
29883,3565,421831,400426,2105,13,5,Contra Costa
29884,3508,421832,400369,2103,13,5,Contra Costa
29885,3457,421835,400315,2104,13,5,Contra Costa
29886,3166,421848,400019,2104,13,5,Contra Costa
29887,3424,421849,400281,2104,13,5,Contra Costa
29888,3222,421855,400077,2105,13,5,Contra Costa
29889,3629,421859,400491,2103,13,5,Contra Costa
29890,3431,421860,400288,2103,13,5,Contra Costa
29891,3592,421861,400453,2104,13,5,Contra Costa
29892,3594,421864,400455,2104,13,5,Contra Costa
29893,3594,421865,400455,2104,13,5,Contra Costa
29894,3594,421866,400455,2104,13,5,Contra Costa
29895,3434,421869,400291,2103,13,5,Contra Costa
29896,3484,421872,400345,2103,13,5,Contra Costa
29897,3434,421873,400291,2103,13,5,Contra Costa
29898,3484,421874,400345,2103,13,5,Contra Costa
29899,3159,421877,400012,2103,13,5,Contra Costa
29900,3604,421883,400466,2106,13,5,Contra Costa
29901,3563,421887,400424,2106,13,5,Contra Costa
29902,3591,421888,400452,2106,13,5,Contra Costa
29903,3671,421918,400537,2108,13,5,Contra Costa
29904,3251,421921,400106,2108,13,5,Contra Costa
29905,3229,421940,400084,2105,13,5,Contra Costa
29906,3729,421953,400598,2102,13,5,Contra Costa
29907,3623,421956,400485,2101,13,5,Contra Costa
29908,3216,421959,400071,2102,13,5,Contra Costa
29909,3490,421964,400351,2101,13,5,Contra Costa
29910,3190,421967,400043,2101,13,5,Contra Costa
29911,3194,421968,400047,2101,13,5,Contra Costa
29912,3191,421969,400044,2101,13,5,Contra Costa
29913,3711,421971,400580,2102,13,5,Contra Costa
29914,3176,421976,400029,2102,13,5,Contra Costa
29915,3173,421977,400026,2102,13,5,Contra Costa
29916,3711,421978,400580,2102,13,5,Contra Costa
29917,3235,421993,400090,2102,13,5,Contra Costa
29918,3182,421995,400035,2102,13,5,Contra Costa
29919,3234,421996,400089,2102,13,5,Contra Costa
29920,3649,421997,400511,2107,13,5,Contra Costa
29921,3314,422000,400170,2107,13,5,Contra Costa
29922,3447,422002,400304,2107,13,5,Contra Costa
29923,3649,422004,400511,2107,13,5,Contra Costa
29924,3412,422007,400268,2107,13,5,Contra Costa
29925,3411,422010,400267,2107,13,5,Contra Costa
29926,3528,422019,400389,2107,13,5,Contra Costa
29927,3606,422020,400468,2106,13,5,Contra Costa
29928,3559,422021,400420,2106,13,5,Contra Costa
29929,3561,422022,400422,2106,13,5,Contra Costa
29930,3565,422023,400426,2105,13,5,Contra Costa
29931,3567,422024,400428,2105,13,5,Contra Costa
29932,3740,422026,400611,2104,13,5,Contra Costa
29933,3754,422027,400626,2104,13,5,Contra Costa
29934,3292,422031,400147,2106,13,5,Contra Costa
29935,3292,422032,400147,2106,13,5,Contra Costa
29936,3152,422035,400005,2103,13,5,Contra Costa
29937,3181,422038,400034,2105,13,5,Contra Costa
29938,3684,422039,400552,2103,13,5,Contra Costa
29939,3285,422040,400140,2103,13,5,Contra Costa
29940,3305,422048,400161,2104,13,5,Contra Costa
29941,3753,422049,400625,2104,13,5,Contra Costa
29942,3195,422050,400048,2104,13,5,Contra Costa
29943,3634,422051,400496,2106,13,5,Contra Costa
29944,3265,422052,400120,2106,13,5,Contra Costa
29945,3593,422054,400454,2104,13,5,Contra Costa
29946,3201,422055,400055,2105,13,5,Contra Costa
29947,3423,422058,400280,2106,13,5,Contra Costa
29948,3151,422059,400004,2103,13,5,Contra Costa
29949,3629,422060,400491,2103,13,5,Contra Costa
29950,3260,422062,400115,2108,13,5,Contra Costa
29951,3238,422066,400093,2108,13,5,Contra Costa
29952,3340,422071,400196,2108,13,5,Contra Costa
29953,3238,422088,400093,2108,13,5,Contra Costa
29954,3601,422091,400462,2101,13,5,Contra Costa
29955,3762,422092,400634,2102,13,5,Contra Costa
29956,3464,422097,400322,2102,13,5,Contra Costa
29957,3308,422099,400164,2102,13,5,Contra Costa
29958,3441,422102,400298,2102,13,5,Contra Costa
29959,3241,422104,400096,2102,13,5,Contra Costa
29960,3706,422106,400575,2102,13,5,Contra Costa
29961,3706,422107,400575,2102,13,5,Contra Costa
29962,3706,422108,400575,2102,13,5,Contra Costa
29963,3464,422110,400322,2102,13,5,Contra Costa
29964,3703,422111,400571,2102,13,5,Contra Costa
29965,3464,422112,400322,2102,13,5,Contra Costa
29966,3703,422116,400571,2102,13,5,Contra Costa
29967,3715,422118,400584,2108,13,5,Contra Costa
29968,3602,422122,400464,2107,13,5,Contra Costa
29969,3626,422126,400488,2107,13,5,Contra Costa
29970,3735,422130,400605,2107,13,5,Contra Costa
29971,3612,422138,400474,2106,13,5,Contra Costa
29972,3617,422139,400479,2104,13,5,Contra Costa
29973,3594,422140,400455,2104,13,5,Contra Costa
29974,3277,422145,400132,2104,13,5,Contra Costa
29975,3754,422149,400626,2104,13,5,Contra Costa
29976,3685,422151,400553,2104,13,5,Contra Costa
29977,3592,422153,400453,2104,13,5,Contra Costa
29978,3503,422156,400364,2106,13,5,Contra Costa
29979,3246,422157,400101,2108,13,5,Contra Costa
29980,3348,422160,400204,2108,13,5,Contra Costa
29981,3348,422165,400204,2108,13,5,Contra Costa
29982,3283,422166,400138,2108,13,5,Contra Costa
29983,3261,422173,400116,2108,13,5,Contra Costa
29984,3326,422176,400182,2108,13,5,Contra Costa
29985,3237,422178,400092,2108,13,5,Contra Costa
29986,3149,422191,400002,2106,13,5,Contra Costa
29987,3303,422192,400159,2105,13,5,Contra Costa
29988,3219,422196,400074,2105,13,5,Contra Costa
29989,3219,422197,400074,2105,13,5,Contra Costa
29990,3186,422202,400039,2102,13,5,Contra Costa
29991,3175,422204,400028,2102,13,5,Contra Costa
29992,3515,422207,400376,2101,13,5,Contra Costa
29993,3515,422208,400376,2101,13,5,Contra Costa
29994,3516,422209,400377,2101,13,5,Contra Costa
29995,3494,422211,400355,2101,13,5,Contra Costa
29996,3494,422214,400355,2101,13,5,Contra Costa
29997,3178,422217,400031,2101,13,5,Contra Costa
29998,3350,422233,400206,2108,13,5,Contra Costa
29999,3556,422237,400417,2107,13,5,Contra Costa
30000,3530,422244,400391,2107,13,5,Contra Costa
30001,3657,422254,400522,2102,13,5,Contra Costa
30002,3662,422258,400527,2103,13,5,Contra Costa
30003,3658,422260,400523,2103,13,5,Contra Costa
30004,3284,422265,400139,2103,13,5,Contra Costa
30005,3748,422267,400620,2104,13,5,Contra Costa
30006,3749,422269,400621,2104,13,5,Contra Costa
30007,3198,422273,400052,2105,13,5,Contra Costa
30008,3201,422276,400055,2105,13,5,Contra Costa
30009,3535,422284,400396,2106,13,5,Contra Costa
30010,3564,422285,400425,2106,13,5,Contra Costa
30011,3590,422287,400451,2106,13,5,Contra Costa
30012,3587,422291,400448,2106,13,5,Contra Costa
30013,3154,422292,400007,2103,13,5,Contra Costa
30014,3686,422302,400554,2104,13,5,Contra Costa
30015,3668,422306,400533,2104,13,5,Contra Costa
30016,3668,422307,400533,2104,13,5,Contra Costa
30017,3668,422308,400533,2104,13,5,Contra Costa
30018,3629,422319,400491,2103,13,5,Contra Costa
30019,3209,422320,400064,2103,13,5,Contra Costa
30020,3367,422326,400223,2104,13,5,Contra Costa
30021,3260,422329,400115,2108,13,5,Contra Costa
30022,3258,422339,400113,2108,13,5,Contra Costa
30023,3288,422349,400143,2108,13,5,Contra Costa
30024,3645,422358,400507,2108,13,5,Contra Costa
30025,3726,422368,400595,2101,13,5,Contra Costa
30026,3233,422371,400088,2102,13,5,Contra Costa
30027,3235,422372,400090,2102,13,5,Contra Costa
30028,3707,422373,400576,2102,13,5,Contra Costa
30029,3708,422374,400577,2102,13,5,Contra Costa
30030,3600,422378,400461,2101,13,5,Contra Costa
30031,3600,422379,400461,2101,13,5,Contra Costa
30032,3704,422380,400572,2101,13,5,Contra Costa
30033,3578,422392,400439,2101,13,5,Contra Costa
30034,3182,422400,400035,2102,13,5,Contra Costa
30035,3213,422410,400068,2101,13,5,Contra Costa
30036,3391,422411,400247,2102,13,5,Contra Costa
30037,3413,422417,400269,2108,13,5,Contra Costa
30038,3714,422418,400583,2108,13,5,Contra Costa
30039,3715,422422,400584,2108,13,5,Contra Costa
30040,3682,422424,400550,2107,13,5,Contra Costa
30041,3150,422425,400003,2107,13,5,Contra Costa
30042,3410,422432,400266,2107,13,5,Contra Costa
30043,3357,422434,400213,2107,13,5,Contra Costa
30044,3236,422438,400091,2107,13,5,Contra Costa
30045,3236,422440,400091,2107,13,5,Contra Costa
30046,3657,422442,400522,2102,13,5,Contra Costa
30047,3480,422443,400340,2103,13,5,Contra Costa
30048,3386,422444,400242,2104,13,5,Contra Costa
30049,3166,422446,400019,2104,13,5,Contra Costa
30050,3449,422447,400306,2105,13,5,Contra Costa
30051,3451,422448,400308,2105,13,5,Contra Costa
30052,3293,422450,400149,2104,13,5,Contra Costa
30053,3644,422456,400506,2103,13,5,Contra Costa
30054,3354,422461,400210,2105,13,5,Contra Costa
30055,3632,422462,400494,2103,13,5,Contra Costa
30056,3638,422463,400500,2106,13,5,Contra Costa
30057,3206,422470,400061,2103,13,5,Contra Costa
30058,3500,422471,400361,2106,13,5,Contra Costa
30059,3696,422473,400564,2106,13,5,Contra Costa
30060,3696,422474,400564,2106,13,5,Contra Costa
30061,3696,422475,400564,2106,13,5,Contra Costa
30062,3500,422476,400361,2106,13,5,Contra Costa
30063,3612,422477,400474,2106,13,5,Contra Costa
30064,3697,422478,400565,2106,13,5,Contra Costa
30065,3455,422485,400313,2104,13,5,Contra Costa
30066,3421,422486,400277,2104,13,5,Contra Costa
30067,3689,422502,400557,2104,13,5,Contra Costa
30068,3250,422507,400105,2108,13,5,Contra Costa
30069,3310,422522,400166,2105,13,5,Contra Costa
30070,3302,422527,400158,2105,13,5,Contra Costa
30071,3282,422530,400137,2106,13,5,Contra Costa
30072,3282,422531,400137,2106,13,5,Contra Costa
30073,3271,422532,400126,2106,13,5,Contra Costa
30074,3406,422535,400262,2102,13,5,Contra Costa
30075,3185,422536,400038,2102,13,5,Contra Costa
30076,3676,422538,400543,2102,13,5,Contra Costa
30077,3331,422539,400187,2102,13,5,Contra Costa
30078,3212,422541,400067,2101,13,5,Contra Costa
30079,3374,422544,400230,2102,13,5,Contra Costa
30080,3313,422547,400169,2102,13,5,Contra Costa
30081,3173,422548,400026,2102,13,5,Contra Costa
30082,3624,422551,400486,2101,13,5,Contra Costa
30083,3215,422553,400070,2101,13,5,Contra Costa
30084,3215,422554,400070,2101,13,5,Contra Costa
30085,3245,422555,400100,2102,13,5,Contra Costa
30086,3245,422556,400100,2102,13,5,Contra Costa
30087,3215,422557,400070,2101,13,5,Contra Costa
30088,3150,422559,400003,2107,13,5,Contra Costa
30089,3530,422561,400391,2107,13,5,Contra Costa
30090,3558,422563,400419,2107,13,5,Contra Costa
30091,3530,422564,400391,2107,13,5,Contra Costa
30092,3683,422567,400551,2107,13,5,Contra Costa
30093,3410,422568,400266,2107,13,5,Contra Costa
30094,3196,422577,400049,2104,13,5,Contra Costa
30095,3531,422584,400392,2106,13,5,Contra Costa
30096,3531,422585,400392,2106,13,5,Contra Costa
30097,3433,422586,400290,2103,13,5,Contra Costa
30098,3562,422595,400423,2106,13,5,Contra Costa
30099,3672,422600,400538,2108,13,5,Contra Costa
30100,3347,422602,400203,2108,13,5,Contra Costa
30101,3356,422621,400212,2105,13,5,Contra Costa
30102,3356,422622,400212,2105,13,5,Contra Costa
30103,3281,422625,400136,2106,13,5,Contra Costa
30104,3441,422627,400298,2102,13,5,Contra Costa
30105,3760,422628,400632,2102,13,5,Contra Costa
30106,3760,422629,400632,2102,13,5,Contra Costa
30107,3306,422631,400162,2102,13,5,Contra Costa
30108,3571,422635,400432,2101,13,5,Contra Costa
30109,3601,422636,400462,2101,13,5,Contra Costa
30110,3176,422643,400029,2102,13,5,Contra Costa
30111,3264,422644,400119,2102,13,5,Contra Costa
30112,3494,422645,400355,2101,13,5,Contra Costa
30113,3760,422651,400632,2102,13,5,Contra Costa
30114,3653,422653,400516,2102,13,5,Contra Costa
30115,3176,422654,400029,2102,13,5,Contra Costa
30116,3177,422657,400030,2101,13,5,Contra Costa
30117,3575,422660,400436,2101,13,5,Contra Costa
30118,3699,422664,400567,2102,13,5,Contra Costa
30119,3556,422676,400417,2107,13,5,Contra Costa
30120,3471,422678,400330,2107,13,5,Contra Costa
30121,3734,422679,400604,2107,13,5,Contra Costa
30122,3327,422681,400183,2107,13,5,Contra Costa
30123,3410,422684,400266,2107,13,5,Contra Costa
30124,3398,422685,400254,2108,13,5,Contra Costa
30125,3468,422692,400327,2107,13,5,Contra Costa
30126,3365,422699,400221,2102,13,5,Contra Costa
30127,3657,422706,400522,2102,13,5,Contra Costa
30128,3752,422710,400624,2104,13,5,Contra Costa
30129,3695,422712,400563,2106,13,5,Contra Costa
30130,3461,422713,400319,2103,13,5,Contra Costa
30131,3590,422714,400451,2106,13,5,Contra Costa
30132,3639,422716,400501,2106,13,5,Contra Costa
30133,3538,422718,400399,2105,13,5,Contra Costa
30134,3634,422731,400496,2106,13,5,Contra Costa
30135,3743,422732,400614,2104,13,5,Contra Costa
30136,3749,422737,400621,2104,13,5,Contra Costa
30137,3588,422740,400449,2106,13,5,Contra Costa
30138,3635,422741,400497,2106,13,5,Contra Costa
30139,3635,422744,400497,2106,13,5,Contra Costa
30140,3427,422758,400284,2106,13,5,Contra Costa
30141,3747,422759,400619,2104,13,5,Contra Costa
30142,3451,422763,400308,2105,13,5,Contra Costa
30143,3427,422764,400284,2106,13,5,Contra Costa
30144,3208,422766,400063,2104,13,5,Contra Costa
30145,3300,422767,400156,2105,13,5,Contra Costa
30146,3254,422769,400109,2108,13,5,Contra Costa
30147,3259,422779,400114,2108,13,5,Contra Costa
30148,3673,422782,400539,2108,13,5,Contra Costa
30149,3648,422783,400510,2108,13,5,Contra Costa
30150,3647,422789,400509,2108,13,5,Contra Costa
30151,3348,422791,400204,2108,13,5,Contra Costa
30152,3648,422793,400510,2108,13,5,Contra Costa
30153,3281,422802,400136,2106,13,5,Contra Costa
30154,3302,422808,400158,2105,13,5,Contra Costa
30155,3491,422815,400352,2101,13,5,Contra Costa
30156,3318,422818,400174,2101,13,5,Contra Costa
30157,3572,422820,400433,2101,13,5,Contra Costa
30158,3679,422827,400546,2101,13,5,Contra Costa
30159,3544,422828,400405,2101,13,5,Contra Costa
30160,3681,422829,400548,2101,13,5,Contra Costa
30161,3545,422833,400406,2101,13,5,Contra Costa
30162,3578,422843,400439,2101,13,5,Contra Costa
30163,3574,422845,400435,2101,13,5,Contra Costa
30164,3224,422848,400079,2102,13,5,Contra Costa
30165,3224,422849,400079,2102,13,5,Contra Costa
30166,3464,422859,400322,2102,13,5,Contra Costa
30167,3557,422865,400418,2107,13,5,Contra Costa
30168,3349,422867,400205,2108,13,5,Contra Costa
30169,3712,422868,400581,2107,13,5,Contra Costa
30170,3346,422869,400202,2108,13,5,Contra Costa
30171,3713,422871,400582,2107,13,5,Contra Costa
30172,3314,422875,400170,2107,13,5,Contra Costa
30173,3657,422889,400522,2102,13,5,Contra Costa
30174,3184,422890,400037,2102,13,5,Contra Costa
30175,3297,422899,400153,2105,13,5,Contra Costa
30176,3724,422901,400593,2105,13,5,Contra Costa
30177,3157,422903,400010,2103,13,5,Contra Costa
30178,3157,422904,400010,2103,13,5,Contra Costa
30179,3369,422905,400225,2103,13,5,Contra Costa
30180,3165,422915,400018,2103,13,5,Contra Costa
30181,3697,422916,400565,2106,13,5,Contra Costa
30182,3485,422919,400346,2103,13,5,Contra Costa
30183,3667,422924,400532,2104,13,5,Contra Costa
30184,3179,422925,400032,2104,13,5,Contra Costa
30185,3319,422926,400175,2104,13,5,Contra Costa
30186,3211,422936,400066,2103,13,5,Contra Costa
30187,3453,422958,400311,2106,13,5,Contra Costa
30188,3448,422971,400305,2106,13,5,Contra Costa
30189,3359,422979,400215,2106,13,5,Contra Costa
30190,3658,422982,400523,2103,13,5,Contra Costa
30191,3283,422988,400138,2108,13,5,Contra Costa
30192,3647,422990,400509,2108,13,5,Contra Costa
30193,3348,422996,400204,2108,13,5,Contra Costa
30194,3356,422997,400212,2105,13,5,Contra Costa
30195,3229,422999,400084,2105,13,5,Contra Costa
30196,3271,423000,400126,2106,13,5,Contra Costa
30197,3149,423001,400002,2106,13,5,Contra Costa
30198,3600,423008,400461,2101,13,5,Contra Costa
30199,3178,423010,400031,2101,13,5,Contra Costa
30200,3194,423020,400047,2101,13,5,Contra Costa
30201,3702,423025,400570,2101,13,5,Contra Costa
30202,3678,423028,400545,2101,13,5,Contra Costa
30203,3699,423039,400567,2102,13,5,Contra Costa
30204,3733,423043,400603,2107,13,5,Contra Costa
30205,3557,423044,400418,2107,13,5,Contra Costa
30206,3330,423045,400186,2107,13,5,Contra Costa
30207,3344,423049,400200,2108,13,5,Contra Costa
30208,3714,423050,400583,2108,13,5,Contra Costa
30209,3364,423052,400220,2107,13,5,Contra Costa
30210,3179,423053,400032,2104,13,5,Contra Costa
30211,3320,423055,400176,2104,13,5,Contra Costa
30212,3658,423056,400523,2103,13,5,Contra Costa
30213,3376,423058,400232,2105,13,5,Contra Costa
30214,3604,423069,400466,2106,13,5,Contra Costa
30215,3611,423072,400473,2106,13,5,Contra Costa
30216,3163,423076,400016,2106,13,5,Contra Costa
30217,3610,423077,400472,2106,13,5,Contra Costa
30218,3347,423081,400203,2108,13,5,Contra Costa
30219,3310,423101,400166,2105,13,5,Contra Costa
30220,3281,423102,400136,2106,13,5,Contra Costa
30221,3220,423103,400075,2105,13,5,Contra Costa
30222,3302,423104,400158,2105,13,5,Contra Costa
30223,3766,423106,400639,2105,13,5,Contra Costa
30224,3729,423110,400598,2102,13,5,Contra Costa
30225,3185,423111,400038,2102,13,5,Contra Costa
30226,3307,423113,400163,2102,13,5,Contra Costa
30227,3576,423119,400437,2101,13,5,Contra Costa
30228,3600,423122,400461,2101,13,5,Contra Costa
30229,3625,423125,400487,2102,13,5,Contra Costa
30230,3625,423126,400487,2102,13,5,Contra Costa
30231,3579,423130,400440,2101,13,5,Contra Costa
30232,3600,423131,400461,2101,13,5,Contra Costa
30233,3600,423135,400461,2101,13,5,Contra Costa
30234,3548,423137,400409,2101,13,5,Contra Costa
30235,3601,423138,400462,2101,13,5,Contra Costa
30236,3619,423139,400481,2101,13,5,Contra Costa
30237,3600,423143,400461,2101,13,5,Contra Costa
30238,3698,423145,400566,2102,13,5,Contra Costa
30239,3304,423146,400160,2101,13,5,Contra Costa
30240,3701,423150,400569,2102,13,5,Contra Costa
30241,3410,423157,400266,2107,13,5,Contra Costa
30242,3412,423159,400268,2107,13,5,Contra Costa
30243,3412,423160,400268,2107,13,5,Contra Costa
30244,3412,423164,400268,2107,13,5,Contra Costa
30245,3413,423165,400269,2108,13,5,Contra Costa
30246,3413,423167,400269,2108,13,5,Contra Costa
30247,3416,423171,400272,2108,13,5,Contra Costa
30248,3415,423172,400271,2108,13,5,Contra Costa
30249,3682,423176,400550,2107,13,5,Contra Costa
30250,3657,423182,400522,2102,13,5,Contra Costa
30251,3657,423184,400522,2102,13,5,Contra Costa
30252,3567,423190,400428,2105,13,5,Contra Costa
30253,3752,423194,400624,2104,13,5,Contra Costa
30254,3583,423200,400444,2106,13,5,Contra Costa
30255,3610,423204,400472,2106,13,5,Contra Costa
30256,3449,423207,400306,2105,13,5,Contra Costa
30257,3449,423208,400306,2105,13,5,Contra Costa
30258,3542,423209,400403,2105,13,5,Contra Costa
30259,3538,423211,400399,2105,13,5,Contra Costa
30260,3566,423212,400427,2105,13,5,Contra Costa
30261,3162,423216,400015,2106,13,5,Contra Costa
30262,3154,423218,400007,2103,13,5,Contra Costa
30263,3205,423223,400060,2103,13,5,Contra Costa
30264,3155,423225,400008,2103,13,5,Contra Costa
30265,3155,423227,400008,2103,13,5,Contra Costa
30266,3719,423229,400588,2104,13,5,Contra Costa
30267,3196,423231,400049,2104,13,5,Contra Costa
30268,3749,423237,400621,2104,13,5,Contra Costa
30269,3361,423245,400217,2106,13,5,Contra Costa
30270,3687,423257,400555,2104,13,5,Contra Costa
30271,3311,423264,400167,2108,13,5,Contra Costa
30272,3253,423268,400108,2108,13,5,Contra Costa
30273,3339,423269,400195,2108,13,5,Contra Costa
30274,3645,423280,400507,2108,13,5,Contra Costa
30275,3766,423290,400639,2105,13,5,Contra Costa
30276,3552,423292,400413,2101,13,5,Contra Costa
30277,3518,423293,400379,2101,13,5,Contra Costa
30278,3551,423294,400412,2101,13,5,Contra Costa
30279,3518,423295,400379,2101,13,5,Contra Costa
30280,3546,423298,400407,2101,13,5,Contra Costa
30281,3546,423299,400407,2101,13,5,Contra Costa
30282,3548,423300,400409,2101,13,5,Contra Costa
30283,3489,423301,400350,2101,13,5,Contra Costa
30284,3725,423303,400594,2101,13,5,Contra Costa
30285,3725,423304,400594,2101,13,5,Contra Costa
30286,3464,423305,400322,2102,13,5,Contra Costa
30287,3705,423306,400574,2101,13,5,Contra Costa
30288,3732,423307,400601,2102,13,5,Contra Costa
30289,3214,423311,400069,2101,13,5,Contra Costa
30290,3214,423312,400069,2101,13,5,Contra Costa
30291,3337,423313,400193,2102,13,5,Contra Costa
30292,3337,423314,400193,2102,13,5,Contra Costa
30293,3338,423315,400194,2102,13,5,Contra Costa
30294,3336,423316,400192,2102,13,5,Contra Costa
30295,3338,423317,400194,2102,13,5,Contra Costa
30296,3338,423318,400194,2102,13,5,Contra Costa
30297,3706,423319,400575,2102,13,5,Contra Costa
30298,3703,423321,400571,2102,13,5,Contra Costa
30299,3373,423324,400229,2102,13,5,Contra Costa
30300,3394,423325,400250,2101,13,5,Contra Costa
30301,3215,423327,400070,2101,13,5,Contra Costa
30302,3215,423328,400070,2101,13,5,Contra Costa
30303,3344,423330,400200,2108,13,5,Contra Costa
30304,3315,423331,400171,2108,13,5,Contra Costa
30305,3524,423332,400385,2108,13,5,Contra Costa
30306,3228,423335,400083,2108,13,5,Contra Costa
30307,3558,423336,400419,2107,13,5,Contra Costa
30308,3362,423340,400218,2107,13,5,Contra Costa
30309,3362,423341,400218,2107,13,5,Contra Costa
30310,3350,423350,400206,2108,13,5,Contra Costa
30311,3558,423351,400419,2107,13,5,Contra Costa
30312,3365,423354,400221,2102,13,5,Contra Costa
30313,3657,423356,400522,2102,13,5,Contra Costa
30314,3365,423359,400221,2102,13,5,Contra Costa
30315,3297,423363,400153,2105,13,5,Contra Costa
30316,3758,423366,400630,2104,13,5,Contra Costa
30317,3209,423369,400064,2103,13,5,Contra Costa
30318,3436,423377,400293,2104,13,5,Contra Costa
30319,3200,423379,400054,2105,13,5,Contra Costa
30320,3384,423382,400240,2103,13,5,Contra Costa
30321,3404,423383,400260,2103,13,5,Contra Costa
30322,3477,423389,400336,2106,13,5,Contra Costa
30323,3662,423399,400527,2103,13,5,Contra Costa
30324,3370,423401,400226,2104,13,5,Contra Costa
30325,3418,423402,400274,2104,13,5,Contra Costa
30326,3418,423407,400274,2104,13,5,Contra Costa
30327,3695,423418,400563,2106,13,5,Contra Costa
30328,3695,423419,400563,2106,13,5,Contra Costa
30329,3695,423420,400563,2106,13,5,Contra Costa
30330,3460,423425,400318,2103,13,5,Contra Costa
30331,3370,423426,400226,2104,13,5,Contra Costa
30332,3660,423431,400525,2103,13,5,Contra Costa
30333,3250,423439,400105,2108,13,5,Contra Costa
30334,3647,423444,400509,2108,13,5,Contra Costa
30335,3271,423459,400126,2106,13,5,Contra Costa
30336,3149,423460,400002,2106,13,5,Contra Costa
30337,3149,423464,400002,2106,13,5,Contra Costa
30338,3704,423470,400572,2101,13,5,Contra Costa
30339,3318,423471,400174,2101,13,5,Contra Costa
30340,3491,423472,400352,2101,13,5,Contra Costa
30341,3491,423473,400352,2101,13,5,Contra Costa
30342,3571,423474,400432,2101,13,5,Contra Costa
30343,3323,423475,400179,2101,13,5,Contra Costa
30344,3323,423478,400179,2101,13,5,Contra Costa
30345,3543,423481,400404,2101,13,5,Contra Costa
30346,3493,423482,400354,2101,13,5,Contra Costa
30347,3439,423486,400296,2102,13,5,Contra Costa
30348,3439,423487,400296,2102,13,5,Contra Costa
30349,3465,423492,400324,2101,13,5,Contra Costa
30350,3705,423494,400574,2101,13,5,Contra Costa
30351,3394,423495,400250,2101,13,5,Contra Costa
30352,3471,423503,400330,2107,13,5,Contra Costa
30353,3471,423504,400330,2107,13,5,Contra Costa
30354,3410,423507,400266,2107,13,5,Contra Costa
30355,3410,423509,400266,2107,13,5,Contra Costa
30356,3410,423512,400266,2107,13,5,Contra Costa
30357,3392,423514,400248,2107,13,5,Contra Costa
30358,3468,423519,400327,2107,13,5,Contra Costa
30359,3377,423520,400233,2105,13,5,Contra Costa
30360,3377,423521,400233,2105,13,5,Contra Costa
30361,3297,423524,400153,2105,13,5,Contra Costa
30362,3758,423527,400630,2104,13,5,Contra Costa
30363,3162,423530,400015,2106,13,5,Contra Costa
30364,3265,423531,400120,2106,13,5,Contra Costa
30365,3536,423534,400397,2106,13,5,Contra Costa
30366,3162,423536,400015,2106,13,5,Contra Costa
30367,3354,423539,400210,2105,13,5,Contra Costa
30368,3253,423555,400108,2108,13,5,Contra Costa
30369,3310,423568,400166,2105,13,5,Contra Costa
30370,3149,423572,400002,2106,13,5,Contra Costa
30371,3174,423575,400027,2105,13,5,Contra Costa
30372,3219,423577,400074,2105,13,5,Contra Costa
30373,3186,423580,400039,2102,13,5,Contra Costa
